Property_ID,Listing_Title,Property_Type,Listing_Type,Created,Scraped,Latitude,Longitude,City,Airbnb_PID,Airbnb_HID,HomeAway_PID,HomeAway_HID
ab-18731217,The Rosehall Lodge: 2 bedroom cottage,Cabin,Entire home/apt,2017-05-12,2019-05-23,43.95758,-77.31104,Prince Edward County,18731217,67864542,NA,NA
ab-18732262,Titan Lodge Resort,Nature lodge,Private room,2017-05-12,2017-06-11,44.02631347970795,-76.93600780865559,Prince Edward County,18732262,69236092,NA,NA
ab-18733110,Backcountry Inn/Hostel - Private Bedroom,Nature lodge,Private room,2017-05-12,2019-05-20,44.02674,-76.93725,Prince Edward County,18733110,69236092,NA,NA
ab-18737152,The 1977 - Gorgeous water view!,House,Entire home/apt,2017-05-12,2019-05-22,44.04325,-77.0774,Prince Edward County,18737152,26384649,1094847vb,NA
ab-18752275,Cassandra's Place in the County,House,Private room,2017-05-13,2018-05-01,43.93777132258934,-77.24895540230074,Prince Edward County,18752275,69378452,NA,NA
ab-18757691,The Swan Sands Sunset House @ South Bay,Bungalow,Entire home/apt,2017-05-14,2019-05-23,43.91626,-77.03004,Prince Edward County,18757691,21379914,NA,NA
ab-1877027,Maple cottage in East Lake Resort,House,Entire home/apt,2017-05-10,2017-08-23,43.92410756000984,-77.17882366318278,Prince Edward County,1877027,4344935,NA,NA
ab-18777449,PEC Vineyard Cottage,Cabin,Entire home/apt,2017-05-15,2019-05-24,43.97933,-77.41443,Prince Edward County,18777449,370925,NA,NA
ab-18794652,THE FRANGIPANI SUITE,House,Private room,2017-05-16,2018-04-11,43.99459345146071,-77.154888355532,Prince Edward County,18794652,126352263,NA,NA
ab-18801992,The Backcountry Inn & Hostel  - Private Room,Nature lodge,Private room,2017-05-16,2019-05-24,44.02606,-76.93767,Prince Edward County,18801992,69236092,NA,NA
ab-18836329,Bayhaven is located in the hamlet of Consecon,House,Entire home/apt,2017-05-18,2019-05-23,43.99564,-77.52397,Prince Edward County,18836329,127286150,NA,NA
ab-18838910,Merland Park Cottages,Guesthouse,Entire home/apt,2017-05-18,2019-05-21,44.02321,-77.12244,Prince Edward County,18838910,97909913,4863406,NA
ab-18842019,The Cottage on Lake Ontario,Cottage,Entire home/apt,2017-05-18,2019-05-24,44.04196,-77.06558,Prince Edward County,18842019,124145404,NA,NA
ab-18852242,Cottage for Rent- Prince Edward County,Cabin,Entire home/apt,2017-05-19,2018-03-26,44.00005864792791,-77.46250381783403,Prince Edward County,18852242,131322295,NA,NA
ab-18853115,Restored 1830s farmhouse with pool,House,Entire home/apt,2017-05-19,2019-05-24,43.99435,-77.30287,Prince Edward County,18853115,27206709,NA,NA
ab-18856137,Allseasonsgetaway cottage,Cottage,Entire home/apt,2017-05-19,2019-05-22,43.85436,-77.15719,Prince Edward County,18856137,131361792,NA,NA
ab-18865135,The House That John Built,House,Entire home/apt,2017-05-20,2018-06-17,44.08152951854368,-77.12274637053294,Prince Edward County,18865135,131436615,NA,NA
ab-18874677,GRANDMAS HOUSE,Apartment,Entire home/apt,2017-05-20,2019-05-23,44.02135,-77.1381,Prince Edward County,18874677,131511524,NA,NA
ab-18875357,Private Waterfront Country Home,Entire house,Entire home/apt,2017-05-20,2018-03-04,44.05984693050917,-77.56426396028512,Prince Edward County,18875357,120382334,NA,NA
ab-18875847,The Mary York,House,Entire home/apt,2018-08-15,2019-05-22,44.00748,-77.14,Prince Edward County,18875847,85372059,1427106vb,NA
ab-18896940,The Hacienda - Cherry Valley,House,Entire home/apt,2017-05-22,2017-11-09,43.93506607310095,-77.16074815202522,Prince Edward County,18896940,131688690,NA,NA
ab-18897986,HISTORIC HOUSE ON THE HILL in PRINCE EDWARD COUNTY,Apartment,Entire home/apt,2017-05-22,2017-09-08,44.00635336904195,-77.14071318257189,Prince Edward County,18897986,22421960,NA,NA
ab-18911590,Lakefront Picton House w/ Indoor Veranda & Marina,House,Entire home/apt,2017-05-22,2018-11-05,44.09116528515711,-76.87810849295545,Prince Edward County,18911590,126630924,NA,NA
ab-18914676,Century Farmhouse in Prince Edward County,House,Entire home/apt,2017-05-23,2019-05-23,44.1286,-77.37429,Prince Edward County,18914676,81638489,NA,NA
ab-18915316,Sandbanks country cottage,Entire cabin,Entire home/apt,2017-05-23,2018-03-17,43.95678177053357,-77.43120734016733,Prince Edward County,18915316,131834224,NA,NA
ab-18916135,The Canyon - Entire House - Sleeps 10 to 16,House,Entire home/apt,2017-05-23,2019-05-21,44.00884,-77.14387,Prince Edward County,18916135,131690518,NA,NA
ab-18923403,"The SimeonPEC . 
Bricks + Blue Skies",Townhouse,Entire home/apt,2017-07-07,2019-05-21,44.00576,-77.15117,Prince Edward County,18923403,10728430,NA,NA
ab-18929621,Lakside Loft on Roblin Lake,Apartment,Entire home/apt,2017-05-23,2019-05-23,44.05442,-77.436,Prince Edward County,18929621,131947923,NA,NA
ab-18955568,Rednersville Retreat PEC Luxury Vacation Home,House,Entire home/apt,2017-05-25,2019-05-22,44.11103,-77.44581,Prince Edward County,18955568,18157680,1159224vb,NA
ab-18963849,The Roworth Cottage Picton Prince Edward County,House,Entire home/apt,2017-05-25,2017-09-02,44.00618506796833,-77.1504125397327,Prince Edward County,18963849,132252378,NA,NA
ab-18973687,Cute Queen in the County,House,Private room,2017-05-26,2019-05-21,43.9864,-77.23577,Prince Edward County,18973687,28651785,NA,NA
ab-18976836,grieve farm,Apartment,Entire home/apt,2017-05-26,2019-05-22,44.09461,-77.2089,Prince Edward County,18976836,132374052,NA,NA
ab-18988317,Hayes Inn  Bed and Breakfast,Cabin,Entire home/apt,2017-05-27,2019-05-22,44.00621,-77.00542,Prince Edward County,18988317,115252773,NA,NA
ab-18992231,Sweet Country House in Prince Edward County,House,Entire home/apt,2017-05-27,2019-05-24,43.93802,-77.15348,Prince Edward County,18992231,4685917,NA,NA
ab-18994157,The blues@notes space,Apartment,Entire home/apt,2017-05-27,2019-05-24,44.00598,-77.14791,Prince Edward County,18994157,132492265,NA,NA
ab-18994603,Private Waterfront Cottage in Waupoos,Cottage,Entire home/apt,2017-09-04,2019-05-25,44.02576,-76.92822,Prince Edward County,18994603,11538288,NA,NA
ab-1899535,"On Picton Harbour, Right in Town!!",Townhouse,Entire home/apt,2017-05-24,2019-05-23,44.00907,-77.13664,Prince Edward County,1899535,86838,NA,NA
ab-18997678,Main Floor Suite outside Bloomfield,House,Entire home/apt,2017-05-27,2019-05-23,43.96273,-77.23891,Prince Edward County,18997678,666096,NA,NA
ab-18999928,Prince Edward County Wellers Bay Lakefront Cottage,Cottage,Entire home/apt,2017-05-27,2019-05-24,43.98665,-77.55835,Prince Edward County,18999928,117956340,NA,NA
ab-19015183,Downtown Apartment,Apartment,Entire home/apt,2017-05-28,2019-05-22,44.00635,-77.14306,Prince Edward County,19015183,132666872,NA,NA
ab-19025687,The Backcountry Inn & Hostel  - Private Room,Nature lodge,Private room,2017-05-29,2019-05-24,44.02527,-76.93588,Prince Edward County,19025687,69236092,NA,NA
ab-19026883,The Backcountry Inn & Hostel - Private Room,Nature lodge,Private room,2017-05-29,2019-05-23,44.01798,-76.96304,Prince Edward County,19026883,69236092,NA,NA
ab-19029315,Michaeline's Place - Guest Suite,Guest suite,Entire home/apt,2017-08-02,2019-04-01,43.98561,-77.23083,Prince Edward County,19029315,2994234,4715568,NA
ab-19037219,"Summerland Summerland..guesthouse,cottage.",Guesthouse,Entire home/apt,2017-05-30,2019-05-22,43.9402,-77.23147,Prince Edward County,19037219,114160874,NA,NA
ab-19038772,Wellington Village Suite,Guesthouse,Entire home/apt,2017-05-30,2018-08-07,43.95128732580059,-77.3505981285967,Prince Edward County,19038772,132872542,NA,NA
ab-19047690,Airy Loft in Wellington Village,Apartment,Entire home/apt,2017-05-30,2017-11-09,43.95200817800971,-77.35039080899843,Prince Edward County,19047690,132872542,NA,NA
ab-19051422,Magnolia House,House,Entire home/apt,2017-05-30,2019-05-21,44.00504,-77.14226,Prince Edward County,19051422,27642136,NA,NA
ab-19054959,"Lakefront Cottage with Pool, Hot Tub & Sauna",Cottage,Entire home/apt,2017-06-01,2019-05-22,44.00683,-77.43938,Prince Edward County,19054959,3256664,NA,NA
ab-19064022,Moonlight on the Lake B&B,Guest suite,Private room,2018-04-21,2018-06-19,43.93173703411908,-77.43942365624989,Prince Edward County,19064022,127539245,NA,NA
ab-19080843,The Edge,Guesthouse,Entire home/apt,2017-06-01,2019-05-24,44.04,-77.05505,Prince Edward County,19080843,133235902,NA,NA
ab-19101314,Picton Place,House,Entire home/apt,2017-06-02,2017-06-07,44.00922426699378,-77.14624295008812,Prince Edward County,19101314,133443024,NA,NA
ab-19101335,Hillier Hideaway - In The Heart of PEC,House,Entire home/apt,2017-06-02,2019-05-23,43.96921,-77.38142,Prince Edward County,19101335,21787749,NA,NA
ab-19109405,The Countess's Cottage,Entire bungalow,Entire home/apt,2017-06-02,2017-12-18,43.99439951904701,-77.34385510750134,Prince Edward County,19109405,95836852,NA,NA
ab-19113486,"""The Snug"" on Loyalist Parkway",Guest suite,Entire home/apt,2017-06-03,2017-10-19,43.9991811665471,-77.16313071403547,Prince Edward County,19113486,133420217,NA,NA
ab-19116970,PEC Tanglewood,Bungalow,Entire home/apt,2017-06-03,2019-05-23,44.03319,-77.02765,Prince Edward County,19116970,133584134,NA,NA
ab-19122076,SANDBANKS PASS-Steps to Downtown-The Wine Cellar,Apartment,Entire home/apt,2017-06-03,2019-05-24,44.00997,-77.13804,Prince Edward County,19122076,17037493,NA,NA
ab-19133353,The County Farmhouse,House,Entire home/apt,2017-06-04,2019-05-21,43.98739,-77.25096,Prince Edward County,19133353,22822269,NA,NA
ab-19157889,Lot No. 9 - Triple Super Host Status!!,House,Entire home/apt,2017-06-05,2019-05-24,43.99103,-77.21586,Prince Edward County,19157889,24140537,NA,NA
ab-19173341,The House That Jack Built,Bungalow,Entire home/apt,2017-06-06,2019-05-22,43.99243,-77.15807,Prince Edward County,19173341,134087955,NA,NA
ab-19175583,Back In Time - Prince Edward County,House,Entire home/apt,2017-06-06,2019-05-23,44.03252,-77.51526,Prince Edward County,19175583,134087955,NA,NA
ab-19177840,Hill Street Harbour Suite,Guest suite,Entire home/apt,2017-06-06,2018-08-30,44.01520210272076,-77.13400541188908,Prince Edward County,19177840,24298576,NA,NA
ab-19181201,Lavoies by the Lake,Cabin,Entire home/apt,2017-06-06,2017-10-03,44.0985716160021,-76.87882432100668,Prince Edward County,19181201,23069800,NA,NA
ab-19195451,"Upscale ""Cottage"" in Town - The Spirit House",Vacation home,Entire home/apt,2017-06-07,2018-03-25,44.01162142674696,-77.13021626124933,Prince Edward County,19195451,27667089,NA,NA
ab-19196278,Massive modern 8 bedroom house **PET FRIENDLY**,Bungalow,Entire home/apt,2017-06-07,2019-05-24,43.9992,-77.11648,Prince Edward County,19196278,127418113,NA,NA
ab-19196664,HarbourReach - in town and in reach of the harbour,Townhouse,Entire home/apt,2017-06-07,2019-05-22,44.00858,-77.13849,Prince Edward County,19196664,31976872,NA,NA
ab-19210880,Cribs on the Hill Picton | Studio Eight,House,Entire home/apt,2017-06-08,2019-05-21,44.00506,-77.13496,Prince Edward County,19210880,96980908,NA,NA
ab-19211300,The Hacienda in Cherry Valley,House,Entire home/apt,2017-06-08,2017-11-07,43.93319962895698,-77.1591852876568,Prince Edward County,19211300,131688690,NA,NA
ab-19224014,Vineland Cottage,House,Entire home/apt,2017-06-08,2019-05-21,43.97092,-77.39607,Prince Edward County,19224014,93616880,NA,NA
ab-19237608,Countryside Group Getaway,Cottage,Entire home/apt,2017-06-09,2019-05-23,44.0253,-76.95929,Prince Edward County,19237608,69236092,NA,NA
ab-19246052,little cottage in the trees,Cabin,Entire home/apt,2017-06-10,2017-09-30,43.99756814517464,-77.47161354892737,Prince Edward County,19246052,134756381,NA,NA
ab-19248038,Stunning home with Private Picton Bay Waterfront,Guest suite,Entire home/apt,2017-06-10,2019-05-23,44.02391,-77.13422,Prince Edward County,19248038,51733104,1448633vb,NA
ab-19273151,Sunflower Loft,Entire apartment,Entire home/apt,2017-06-11,2018-02-11,44.13014558678851,-77.10280152042323,Prince Edward County,19273151,134964883,NA,NA
ab-19273163,Sunflower Loft Apartment,Apartment,Private room,2017-06-11,2017-08-05,44.13097215503701,-77.10325602141356,Prince Edward County,19273163,134964883,NA,NA
ab-19297849,Werden House,House,Entire home/apt,2017-06-12,2019-05-22,44.00427,-77.15245,Prince Edward County,19297849,135145815,NA,NA
ab-19321240,Min's B&B - Sunrise Room - Queen size bed,House,Private room,2017-06-14,2018-03-27,43.98947912425103,-77.04131068139252,Prince Edward County,19321240,98101394,NA,NA
ab-19333106,Renovated Wellington Bungalow,House,Entire home/apt,2017-06-14,2019-05-21,43.95071,-77.35342,Prince Edward County,19333106,33823581,1115364vb,NA
ab-19362694,Carter Family Farm,House,Entire home/apt,2018-05-23,2019-05-22,43.98755,-77.03827,Prince Edward County,19362694,135712337,NA,NA
ab-19378076,Discover Prince Edward County!!,House,Entire home/apt,2017-08-15,2019-05-20,44.10102,-76.88092,Prince Edward County,19378076,19950138,1096493vb,NA
ab-19380767,Second Floor Suite near West Lake,House,Entire home/apt,2017-06-17,2019-05-23,43.96185,-77.2382,Prince Edward County,19380767,666096,NA,NA
ab-19388203,Cribs on the Hill Picton | Studio Seven,Townhouse,Entire home/apt,2017-06-17,2019-05-23,44.0047,-77.13289,Prince Edward County,19388203,96980908,NA,NA
ab-19390324,Cribs on the Hill Picton  | Suite Three,Townhouse,Entire home/apt,2017-06-17,2019-05-22,44.00562,-77.1333,Prince Edward County,19390324,96980908,NA,NA
ab-19404389,Cold Creek Ländhaus - Master,House,Private room,2017-06-18,2019-05-21,43.9603,-77.45128,Prince Edward County,19404389,45435208,NA,NA
ab-19405697,Cold Creek Ländhaus-Library,House,Private room,2017-06-18,2019-05-22,43.95884,-77.45118,Prince Edward County,19405697,45435208,NA,NA
ab-19406125,Cold Creek Ländhaus - The Sunny Side,House,Private room,2017-06-18,2019-05-21,43.9583,-77.45229,Prince Edward County,19406125,45435208,NA,NA
ab-19406960,Cold Creek Ländhaus - The Bunkee,House,Shared room,2017-06-18,2019-05-22,43.95865,-77.45084,Prince Edward County,19406960,45435208,NA,NA
ab-19410059,The Old Cheese Factory on The Bay of Quinte,Cabin,Entire home/apt,2017-06-18,2019-05-22,44.14742,-77.16739,Prince Edward County,19410059,40472886,NA,NA
ab-19422724,AWAY in the County- The Carpenter's Room,Private room,Private room,2017-06-19,2019-05-23,43.9332,-77.16192,Prince Edward County,19422724,3558112,NA,NA
ab-19431882,Maggie's Hobby Farm,Cabin,Entire home/apt,2017-06-19,2017-07-24,44.09204348039962,-77.22723036749193,Prince Edward County,19431882,129624865,NA,NA
ab-19436625,This Is County - Beautiful Renovated Home.,House,Entire home/apt,2018-03-08,2019-05-23,44.02383,-77.36015,Prince Edward County,19436625,123737746,NA,NA
ab-19440736,Cribs on The Hill Picton | Studio Six,Apartment,Entire home/apt,2017-06-20,2019-05-24,44.00561,-77.13514,Prince Edward County,19440736,96980908,NA,NA
ab-19440812,Cribs on the Hill Picton | Studio Five,Condominium,Entire home/apt,2017-06-20,2019-05-25,44.00614,-77.13484,Prince Edward County,19440812,96980908,NA,NA
ab-19440881,Cribs on the Hill Picton | Suite Two,Apartment,Entire home/apt,2017-06-20,2019-05-24,44.00474,-77.13493,Prince Edward County,19440881,96980908,NA,NA
ab-19453592,My Picton House,House,Entire home/apt,2017-06-20,2018-09-02,43.94623411473801,-77.18233728656557,Prince Edward County,19453592,123785202,NA,NA
ab-19456666,Cribs on the Hill Picton | Suite Four,Townhouse,Entire home/apt,2017-06-21,2019-05-21,44.00581,-77.13412,Prince Edward County,19456666,96980908,NA,NA
ab-19489796,Dunes View Cottages,Cottage,Entire home/apt,2017-06-22,2019-05-22,43.92539,-77.26232,Prince Edward County,19489796,136807655,NA,NA
ab-19490098,Waterfront Cottage  Sandbanks in Cherry Valley,Cabin,Entire home/apt,2017-06-22,2019-05-20,43.92513,-77.18393,Prince Edward County,19490098,136646489,4966551,NA
ab-19491010,Sage House,House,Entire home/apt,2017-06-22,2019-05-23,43.9521,-77.34901,Prince Edward County,19491010,97028122,NA,NA
ab-19503004,The 504 Main - Suite 1,House,Private room,2017-06-23,2019-05-22,43.94906,-77.36914,Prince Edward County,19503004,136948848,NA,NA
ab-19504934,Island Time in the County - Soca Room,House,Private room,2017-06-23,2019-05-21,44.09483,-76.88978,Prince Edward County,19504934,136968618,NA,NA
ab-19505308,The 504 Main - Suite 2,House,Private room,2017-06-23,2019-05-23,43.94752,-77.36968,Prince Edward County,19505308,136948848,NA,NA
ab-19505938,Island Time in the County - Calypso Room,House,Private room,2017-06-23,2019-05-24,44.09333,-76.89021,Prince Edward County,19505938,136968618,NA,NA
ab-19507958,The Backcountry Inn Hostel 104,Shared room,Shared room,2017-06-23,2018-02-23,44.02625467794004,-76.93744929557688,Prince Edward County,19507958,69236092,NA,NA
ab-19517078,Island Time in the County - Carnival Room,House,Private room,2017-06-24,2019-05-21,44.09488,-76.89045,Prince Edward County,19517078,136968618,NA,NA
ab-1954542,Resort Cottage for rent,Cabin,Entire home/apt,2013-11-17,2019-05-22,43.9149,-77.18639,Prince Edward County,1954542,9743939,NA,NA
ab-19549254,Big Island Lake House Waterfont in PEC,Vacation home,Entire home/apt,2017-06-25,2017-09-15,44.1164381168987,-77.27652767571118,Prince Edward County,19549254,22936873,NA,NA
ab-19555595,Cassandra's Place in the County (2),House,Private room,2017-06-26,2018-05-01,43.93728335349888,-77.25067130118452,Prince Edward County,19555595,69378452,NA,NA
ab-19564937,Balm Of Gilead - INCLUDES A/C & 2 SANDBANKS PASSES,House,Entire home/apt,2017-06-26,2019-05-24,43.99115,-77.2801,Prince Edward County,19564937,137482348,NA,NA
ab-19568116,Maisonette on King,House,Entire home/apt,2017-06-26,2019-05-24,44.00801,-77.14546,Prince Edward County,19568116,137506773,NA,NA
ab-19573060,Apple Blossom Lower Level,House,Entire home/apt,2017-06-27,2019-05-22,43.95288,-77.33409,Prince Edward County,19573060,36732606,NA,NA
ab-19574809,Cozy Cottage,Cottage,Entire home/apt,2017-06-27,2019-05-21,43.94141,-77.24826,Prince Edward County,19574809,137573763,NA,NA
ab-19610610,Cozy and peaceful in Prince Edward County,Guesthouse,Entire home/apt,2017-06-29,2018-05-08,44.09623134952758,-77.50010956772608,Prince Edward County,19610610,49900879,NA,NA
ab-19626865,'Small Stall' Hobby (Rescue) Farm,House,Entire home/apt,2017-06-29,2019-05-24,44.03904,-77.30338,Prince Edward County,19626865,137557095,NA,NA
ab-19631232,Union House: Picton Fall/Winter,Cottage,Entire home/apt,2017-07-01,2019-05-15,44.00813,-77.12816,Prince Edward County,19631232,77690472,NA,NA
ab-19642520,Starlight Woods - Gorgeous Water View!!,House,Entire home/apt,2017-07-01,2017-08-26,44.043260874112804,-77.07749157349438,Prince Edward County,19642520,26384649,NA,NA
ab-19656598,"Simple, Rustic,Cozy, comfortable 3 bedroom cottage",Cabin,Entire home/apt,2017-07-01,2018-06-23,43.98703078705611,-77.00819986985444,Prince Edward County,19656598,8258921,NA,NA
